"序号","路线编号","路段简称","来源名称","来源编号","巡查日期","工程部位","病害类型","病害名称","发现时间","路线编号","方向","桩号","车道","位置","灾害长度","单位","自动识别可信度"
1866922762965782532,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+458,2,"115.403558,36.496557",0.37,米,0.99
1866922762965782535,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+461,2,"115.403521,36.496572",0.199,米,0.99
1866922762965782534,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+461,2,"115.403528,36.496569",0.388,米,0.99
1866922762965782536,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+468,2,"115.403455,36.496598",0.481,米,0.99
1866922762965782537,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+469,2,"115.403447,36.496602",0.461,米,0.99
1866922762969976834,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+471,2,"115.403421,36.496612",0.479,米,0.99
1866922762969976835,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+524,2,"115.402900,36.496826",0.506,米,0.97
1866922762969976836,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+527,2,"115.402873,36.496837",0.462,米,0.99
1866922762969976838,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+532,2,"115.402816,36.496860",0.487,米,0.99
1866922762969976837,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+532,2,"115.402823,36.496858",0.641,米,0.96
1866922762969976839,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+535,2,"115.402785,36.496873",0.443,米,0.99
1866922762969976840,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+537,2,"115.402770,36.496879",0.398,米,0.99
1866922762969976841,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+542,2,"115.402715,36.496901",0.479,米,0.98
1866922762974171138,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+544,2,"115.402697,36.496908",0.509,米,0.99
1866922762974171139,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+546,2,"115.402682,36.496914",0.421,米,0.99
1866922762974171140,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+549,2,"115.402646,36.496929",0.409,米,0.99
1866922762974171141,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+551,2,"115.402627,36.496936",0.494,米,0.98
1866922762974171142,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+553,2,"115.402609,36.496944",0.437,米,0.98
1866922762974171143,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+555,2,"115.402593,36.496950",0.47,米,0.97
1866922762974171144,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+556,2,"115.402574,36.496957",0.406,米,0.99
1866922762974171145,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+558,2,"115.402557,36.496964",0.536,米,0.99
1866922762978365441,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+559,2,"115.402552,36.496967",0.497,米,0.98
1866922762978365442,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+561,2,"115.402525,36.496978",0.415,米,0.99
1866922762978365443,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+562,2,"115.402520,36.496980",0.157,米,0.99
1866922762978365444,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+567,2,"115.402471,36.497000",0.201,米,0.98
1866922762978365445,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+569,2,"115.402453,36.497007",0.378,米,0.97
1866922762978365446,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+570,2,"115.402436,36.497014",0.458,米,0.99
1866922762978365447,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+572,2,"115.402421,36.497021",0.566,米,0.99
1866922762978365448,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+573,2,"115.402413,36.497024",0.458,米,0.99
1866922762978365449,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+576,2,"115.402384,36.497035",0.37,米,0.99
1866922762982559745,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+577,2,"115.402367,36.497041",0.468,米,0.99
1866922762982559746,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+579,2,"115.402349,36.497048",0.381,米,0.99
1866922762982559747,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+580,2,"115.402335,36.497054",0.586,米,0.99
1866922762982559748,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+581,2,"115.402325,36.497058",0.474,米,0.99
1866922762982559749,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+584,2,"115.402298,36.497070",0.366,米,0.99
1866922762982559750,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+586,2,"115.402280,36.497077",0.378,米,0.99
1866922762982559751,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+588,2,"115.402264,36.497084",0.437,米,0.99
1866922762982559752,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+589,2,"115.402250,36.497090",0.564,米,0.98
1866922762986754051,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+591,2,"115.402226,36.497099",0.47,米,0.99
1866922762986754050,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+591,2,"115.402229,36.497098",0.44,米,0.99
1866922762986754052,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+593,2,"115.402209,36.497106",0.37,米,0.99
1866922762986754053,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+596,2,"115.402179,36.497119",0.469,米,0.99
1866922762986754054,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+598,2,"115.402163,36.497126",0.456,米,0.99
1866922762986754055,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+599,2,"115.402147,36.497132",0.363,米,0.97
1866922762986754056,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+601,2,"115.402133,36.497137",0.364,米,0.99
1866922762986754057,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+602,2,"115.402118,36.497143",0.382,米,0.99
1866922762990948353,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+654,2,"115.401605,36.497353",0.368,米,0.96
1866922762990948354,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,纵裂,2024-12-09,G309,上行,K604+656,2,"115.401587,36.497360",0.412,米,0.97
1866922762990948355,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+659,2,"115.401556,36.497372",0.235,米,0.97
1866922762990948357,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+660,2,"115.401544,36.497378",0.483,米,0.96
1866922762990948356,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,纵裂,2024-12-09,G309,上行,K604+660,2,"115.401541,36.497379",0.467,米,0.98
1866922762990948358,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,纵裂,2024-12-09,G309,上行,K604+662,2,"115.401527,36.497384",0.397,米,0.98
1866922762990948359,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+663,2,"115.401509,36.497391",0.415,米,0.97
1866922762995142657,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+665,2,"115.401493,36.497398",0.443,米,0.98
1866922762995142658,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+667,2,"115.401474,36.497406",0.393,米,0.97
1866922762995142660,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+682,2,"115.401318,36.497467",0.284,米,0.97
1866922762995142661,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+684,2,"115.401302,36.497473",0.406,米,0.99
1866922762995142662,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+686,2,"115.401285,36.497479",0.543,米,0.99
1866922762995142663,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+687,2,"115.401269,36.497487",0.518,米,0.98
1866922762995142664,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+689,2,"115.401255,36.497492",0.575,米,0.99
1866922762999336962,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+690,2,"115.401239,36.497499",0.524,米,0.99
1866922762999336963,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+691,2,"115.401230,36.497503",0.398,米,0.98
1866922762999336964,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+694,2,"115.401203,36.497512",0.341,米,0.97
1866922762999336965,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+695,2,"115.401191,36.497519",0.515,米,0.98
1866922762999336966,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+699,2,"115.401150,36.497537",0.372,米,0.99
1866922762999336967,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+701,2,"115.401135,36.497542",0.453,米,0.99
1866922762999336968,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+702,2,"115.401121,36.497547",0.5,米,0.99
1866922762999336969,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+703,2,"115.401111,36.497551",0.427,米,0.98
1866922763003531265,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+706,2,"115.401083,36.497563",0.482,米,0.98
1866922763003531266,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+708,2,"115.401066,36.497570",0.455,米,0.98
1866922763003531267,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+709,2,"115.401056,36.497575",0.273,米,0.98
1866922763003531268,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+711,2,"115.401034,36.497582",0.19,米,0.98
1866922763003531269,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+722,2,"115.400924,36.497625",0.392,米,0.97
1866922763003531270,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+727,2,"115.400877,36.497644",0.338,米,0.97
1866922763003531271,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+728,2,"115.400859,36.497651",0.407,米,0.98
1866922763003531272,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+730,2,"115.400842,36.497658",0.515,米,0.99
1866922763003531273,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+731,2,"115.400830,36.497663",0.528,米,0.98
1866922763007725570,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+732,2,"115.400821,36.497666",0.393,米,0.98
1866922763007725571,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+735,2,"115.400790,36.497678",0.34,米,0.98
1866922763007725572,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+737,2,"115.400773,36.497684",0.42,米,0.97
1866922763007725573,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+738,2,"115.400759,36.497689",0.446,米,0.98
1866922763007725574,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+739,2,"115.400753,36.497692",0.382,米,0.98
1866922763007725575,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+741,2,"115.400734,36.497699",0.384,米,0.99
1866922763007725576,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+744,2,"115.400705,36.497711",0.458,米,0.97
1866922763007725577,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+745,2,"115.400688,36.497718",0.472,米,0.98
1866922763011919874,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+746,2,"115.400678,36.497723",0.5,米,0.99
1866922763011919875,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+747,2,"115.400668,36.497727",0.362,米,0.98
1866922763011919876,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+749,2,"115.400652,36.497733",0.14,米,0.99
1866922763011919877,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+813,2,"115.400007,36.497970",0.483,米,0.99
1866922763011919879,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+815,2,"115.399979,36.497980",0.478,米,0.99
1866922763011919878,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+815,2,"115.399985,36.497978",0.476,米,0.99
1866922763011919880,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+818,2,"115.399950,36.497990",0.444,米,0.99
1866922763011919881,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+820,2,"115.399934,36.497997",0.469,米,0.98
1866922763016114178,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+821,2,"115.399917,36.498003",0.514,米,0.99
1866922763016114179,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+823,2,"115.399904,36.498008",0.517,米,0.99
1866922763016114180,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+825,2,"115.399881,36.498016",0.445,米,0.99
1866922763016114182,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+827,2,"115.399860,36.498024",0.439,米,0.99
1866922763016114181,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+827,2,"115.399863,36.498022",0.526,米,0.99
1866922763016114183,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+830,2,"115.399832,36.498035",0.444,米,0.99
1866922763016114184,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+832,2,"115.399814,36.498043",0.434,米,0.99
1866922763016114185,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+833,2,"115.399797,36.498049",0.378,米,0.99
1866922763020308481,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+834,2,"115.399788,36.498052",0.483,米,0.99
1866922763020308482,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+837,2,"115.399761,36.498062",0.423,米,0.98
1866922763020308483,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+839,2,"115.399742,36.498069",0.428,米,0.99
1866922763020308484,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+840,2,"115.399730,36.498073",0.376,米,0.99
1866922763020308485,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+842,2,"115.399708,36.498082",0.35,米,0.99
1866922763020308486,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+844,2,"115.399691,36.498088",0.408,米,0.99
1866922763020308487,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+845,2,"115.399676,36.498093",0.471,米,0.96
1866922763020308488,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+847,2,"115.399656,36.498099",0.735,米,0.98
1866922763024502786,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+849,2,"115.399639,36.498106",0.608,米,0.99
1866922763024502787,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+850,2,"115.399632,36.498109",0.632,米,0.99
1866922763024502788,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+851,2,"115.399613,36.498116",0.595,米,0.99
1866922763024502789,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+853,2,"115.399600,36.498121",0.239,米,0.98
1866922763024502790,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+856,2,"115.399569,36.498133",0.403,米,0.98
1866922763024502791,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+859,2,"115.399533,36.498146",0.33,米,0.97
1866922763024502792,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+861,2,"115.399519,36.498151",0.407,米,0.99
1866922763024502793,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+863,2,"115.399499,36.498159",0.433,米,0.99
1866922763028697090,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+864,2,"115.399483,36.498165",0.423,米,0.99
1866922763028697091,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+866,2,"115.399464,36.498172",0.502,米,0.99
1866922763028697092,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+868,2,"115.399450,36.498177",0.453,米,0.99
1866922763028697094,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+870,2,"115.399426,36.498186",0.348,米,0.99
1866922763028697093,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+870,2,"115.399429,36.498185",0.423,米,0.98
1866922763028697095,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+872,2,"115.399409,36.498193",0.124,米,0.98
1866922763028697096,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+956,2,"115.398552,36.498509",0.455,米,0.97
1866922763028697097,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+961,2,"115.398501,36.498528",0.414,米,0.96
1866922763028697098,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+962,2,"115.398494,36.498531",0.43,米,0.98
